date,source,category_l1,category_l2,keyword,ratio,rescaled,batch_id,gender,age_group,cid,is_anchor
2026-07-12,naver_datalab_search,,,무스탕,10.26894,0.15291250208843157,srch_b01,,,,False
2026-07-13,naver_datalab_search,,,반팔티,70.41564,1.0,srch_b01,,,,True
2026-07-13,naver_datalab_search,,,패딩,58.5982,0.8321759200086799,srch_b01,,,,False
2026-07-13,naver_datalab_search,,,롱패딩,11.40994,0.1620370133680529,srch_b01,,,,False
2026-07-13,naver_datalab_search,,,코트,55.09372,0.7824074310763915,srch_b01,,,,False
2026-07-13,naver_datalab_search,,,무스탕,7.66096,0.10879628446180423,srch_b01,,,,False
2026-07-14,naver_datalab_search,,,반팔티,62.91768,1.0,srch_b01,,,,True
2026-07-14,naver_datalab_search,,,패딩,62.83618,0.9987046566243384,srch_b01,,,,False
2026-07-14,naver_datalab_search,,,롱패딩,10.10594,0.1606216249550206,srch_b01,,,,False
2026-07-14,naver_datalab_search,,,코트,56.39771,0.8963730067605798,srch_b01,,,,False
2026-07-14,naver_datalab_search,,,무스탕,8.96495,0.1424869766335949,srch_b01,,,,False
2026-07-15,naver_datalab_search,,,반팔티,61.12469,1.0,srch_b01,,,,True
2026-07-15,naver_datalab_search,,,패딩,53.21923,0.8706666651397332,srch_b01,,,,False
2026-07-15,naver_datalab_search,,,롱패딩,9.12795,0.14933327269226232,srch_b01,,,,False
2026-07-15,naver_datalab_search,,,코트,54.27872,0.8879999227807944,srch_b01,,,,False
2026-07-15,naver_datalab_search,,,무스탕,7.25346,0.11866661409652957,srch_b01,,,,False
2026-07-16,naver_datalab_search,,,반팔티,51.34474,1.0,srch_b01,,,,True
2026-07-16,naver_datalab_search,,,패딩,64.22167,1.250793557431589,srch_b01,,,,False
2026-07-16,naver_datalab_search,,,롱패딩,9.53545,0.1857142523265285,srch_b01,,,,False
2026-07-16,naver_datalab_search,,,코트,55.66422,1.0841270206062004,srch_b01,,,,False
2026-07-16,naver_datalab_search,,,무스탕,8.63895,0.16825384645048352,srch_b01,,,,False
2026-07-17,naver_datalab_search,,,반팔티,49.71475,1.0,srch_b01,,,,True
2026-07-17,naver_datalab_search,,,패딩,58.4352,1.175409712409295,srch_b01,,,,False
2026-07-17,naver_datalab_search,,,롱패딩,10.67644,0.21475397140687622,srch_b01,,,,False
2026-07-17,naver_datalab_search,,,코트,54.44172,1.0950818419080854,srch_b01,,,,False
2026-07-17,naver_datalab_search,,,무스탕,10.92094,0.21967202892501722,srch_b01,,,,False
2026-07-18,naver_datalab_search,,,반팔티,51.10024,1.0,srch_b01,,,,True
2026-07-18,naver_datalab_search,,,패딩,66.50366,1.30143537486321,srch_b01,,,,False
2026-07-18,naver_datalab_search,,,롱패딩,13.52893,0.26475276828445427,srch_b01,,,,False
2026-07-18,naver_datalab_search,,,코트,58.1092,1.1371609996352268,srch_b01,,,,False
2026-07-18,naver_datalab_search,,,무스탕,10.67644,0.2089313083461056,srch_b01,,,,False
2026-07-19,naver_datalab_search,,,반팔티,60.79869,1.0,srch_b01,,,,True
2026-07-19,naver_datalab_search,,,패딩,65.77017,1.0817695249683832,srch_b01,,,,False
2026-07-19,naver_datalab_search,,,롱패딩,12.06193,0.1983912811279322,srch_b01,,,,False
2026-07-19,naver_datalab_search,,,코트,55.99022,0.920911618325987,srch_b01,,,,False
2026-07-19,naver_datalab_search,,,무스탕,10.35044,0.17024116802516634,srch_b01,,,,False
2026-07-20,naver_datalab_search,,,반팔티,51.42624,1.0,srch_b01,,,,True
2026-07-20,naver_datalab_search,,,패딩,61.04319,1.187004727547649,srch_b01,,,,False
2026-07-20,naver_datalab_search,,,롱패딩,9.94295,0.1933439038125284,srch_b01,,,,False
2026-07-20,naver_datalab_search,,,코트,51.50774,1.00158479406622,srch_b01,,,,False
2026-07-20,naver_datalab_search,,,무스탕,10.10594,0.1965132974917085,srch_b01,,,,False
2026-07-21,naver_datalab_search,,,반팔티,54.76772,1.0,srch_b01,,,,True
2026-07-21,naver_datalab_search,,,패딩,51.75224,0.9449405598772416,srch_b01,,,,False
2026-07-21,naver_datalab_search,,,롱패딩,9.86145,0.18005953141741157,srch_b01,,,,False
2026-07-21,naver_datalab_search,,,코트,36.26731,0.6622022972656156,srch_b01,,,,False
2026-07-21,naver_datalab_search,,,무스탕,8.63895,0.1577379887276666,srch_b01,,,,False
2026-07-22,naver_datalab_search,,,반팔티,61.36919,1.0,srch_b01,,,,True
2026-07-22,naver_datalab_search,,,패딩,16.70741,0.2722442645894462,srch_b01,,,,False
2026-07-22,naver_datalab_search,,,롱패딩,11.49144,0.18725096420532844,srch_b01,,,,False
2026-07-22,naver_datalab_search,,,코트,12.46943,0.2031871367375062,srch_b01,,,,False
2026-07-22,naver_datalab_search,,,무스탕,9.94295,0.1620185959762545,srch_b01,,,,False
2026-07-23,naver_datalab_search,,,반팔티,61.04319,1.0,srch_b01,,,,True
2026-07-23,naver_datalab_search,,,패딩,21.67889,0.35514018844690126,srch_b01,,,,False
2026-07-23,naver_datalab_search,,,롱패딩,11.65444,0.19092121496271736,srch_b01,,,,False
2026-07-23,naver_datalab_search,,,코트,14.09942,0.2309744952712989,srch_b01,,,,False
2026-07-23,naver_datalab_search,,,무스탕,11.65444,0.19092121496271736,srch_b01,,,,False
2026-07-24,naver_datalab_search,,,반팔티,58.6797,1.0,srch_b01,,,,True
2026-07-24,naver_datalab_search,,,패딩,22.16788,0.3777776641666539,srch_b01,,,,False
2026-07-24,naver_datalab_search,,,롱패딩,12.22493,0.20833320552081896,srch_b01,,,,False
2026-07-24,naver_datalab_search,,,코트,13.03993,0.2222221654166603,srch_b01,,,,False
2026-07-24,naver_datalab_search,,,무스탕,13.61043,0.2319444373437492,srch_b01,,,,False
2026-07-25,naver_datalab_search,,,반팔티,57.70171,1.0,srch_b01,,,,True
2026-07-25,naver_datalab_search,,,패딩,21.18989,0.3672315777123416,srch_b01,,,,False
2026-07-25,naver_datalab_search,,,롱패딩,11.08394,0.19209032106674134,srch_b01,,,,False
2026-07-25,naver_datalab_search,,,코트,12.22493,0.21186425844225415,srch_b01,,,,False
2026-07-25,naver_datalab_search,,,무스탕,100.0,1.7330508922525867,srch_b01,,,,False
2026-07-26,naver_datalab_search,,,반팔티,66.74816,1.0,srch_b01,,,,True
2026-07-26,naver_datalab_search,,,패딩,22.00488,0.32967021113390993,srch_b01,,,,False
2026-07-26,naver_datalab_search,,,롱패딩,12.30643,0.18437107479816672,srch_b01,,,,False
2026-07-26,naver_datalab_search,,,코트,13.69193,0.20512820128674708,srch_b01,,,,False
2026-07-26,naver_datalab_search,,,무스탕,13.93643,0.20879122360826127,srch_b01,,,,False
2026-07-27,naver_datalab_search,,,반팔티,73.59413,1.0,srch_b01,,,,True
2026-07-27,naver_datalab_search,,,패딩,22.98288,0.312292298312379,srch_b01,,,,False
2026-07-27,naver_datalab_search,,,롱패딩,14.34392,0.19490576218510905,srch_b01,,,,False
2026-07-27,naver_datalab_search,,,코트,16.78891,0.22812838469589897,srch_b01,,,,False
2026-07-27,naver_datalab_search,,,무스탕,13.12143,0.1782945188699153,srch_b01,,,,False
2026-07-28,naver_datalab_search,,,반팔티,56.80521,1.0,srch_b01,,,,True
2026-07-28,naver_datalab_search,,,패딩,22.49388,0.39598269243261314,srch_b01,,,,False
